year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2017,2017-11-05,Northbound,All Vehicles,301,166,107,89,60,132,211,261,450,753,798,882,933,945,864,955,1042,990,884,725,623,478,427,256,0,0
2017,2017-11-05,Southbound,All Vehicles,378,208,144,121,113,147,284,399,527,819,897,1041,1148,960,1007,1088,1105,1047,906,738,671,591,490,220,0,0
2017,2017-11-06,Southbound,All Vehicles,140,53,52,44,137,457,1251,1621,1686,1105,887,868,922,1020,1227,1396,1477,1531,1252,921,615,559,365,217,0,0
2017,2017-11-06,Northbound,All Vehicles,114,60,43,46,115,317,685,966,1101,877,722,821,780,815,974,1123,1186,1187,1096,778,592,444,389,193,0,0
2017,2017-11-07,Northbound,All Vehicles,97,58,48,39,105,371,734,981,1016,830,784,724,792,911,1017,1118,1228,1169,1170,754,592,513,382,202,0,0
2017,2017-11-07,Southbound,All Vehicles,137,69,60,51,109,467,1352,1703,1459,1160,909,983,977,1103,1226,1442,1522,1596,1269,913,656,550,451,256,0,0
2017,2017-11-08,Southbound,All Vehicles,156,85,49,74,123,486,1378,1658,1609,1246,1011,909,1042,1039,1343,1556,1654,1675,1442,1009,735,708,467,291,0,0
2017,2017-11-08,Northbound,All Vehicles,122,74,61,50,121,357,748,1007,1102,899,757,844,854,880,1090,1207,1227,1252,1213,820,616,506,426,251,0,0
2017,2017-11-09,Southbound,All Vehicles,189,83,70,67,132,497,1380,1720,1673,1219,980,1025,1106,1055,1382,1543,1693,1636,1436,1059,801,778,507,333,0,0
2017,2017-11-09,Northbound,All Vehicles,135,69,53,35,134,353,790,1007,1055,851,675,729,730,907,1031,1168,1128,1195,1080,907,700,598,465,220,0,0
2017,2017-11-10,Northbound,All Vehicles,123,62,60,45,129,349,766,952,1106,837,722,825,794,838,1116,1177,1171,1193,1183,991,830,635,558,421,0,0
2017,2017-11-10,Southbound,All Vehicles,175,94,65,77,150,446,1375,1609,1595,1319,1018,1057,1140,1291,1403,1598,1603,1632,1420,1088,770,757,670,519,0,0
2017,2017-11-11,Southbound,All Vehicles,302,163,114,96,86,295,656,834,926,1143,1286,1312,1427,1431,1398,1286,1268,1318,1215,988,777,733,773,700,0,0
2017,2017-11-11,Northbound,All Vehicles,253,137,91,81,74,241,489,663,798,1000,1024,1069,1067,1117,1118,1116,1130,1083,969,875,702,626,631,541,0,0
2017,2017-11-12,Northbound,All Vehicles,359,190,115,99,73,129,221,310,557,828,897,900,938,891,890,971,999,1068,1102,928,741,660,480,274,0,0
2017,2017-11-12,Southbound,All Vehicles,472,238,152,141,144,165,316,437,618,916,1000,1207,1179,1169,1164,1181,1148,1117,1049,912,819,663,497,299,0,0
2017,2017-11-13,Southbound,All Vehicles,149,69,58,63,130,492,1348,1633,1599,1199,963,908,994,999,1260,1556,1568,1582,1362,934,658,570,386,217,0,0
2017,2017-11-13,Northbound,All Vehicles,121,63,50,46,112,357,736,1019,1026,876,782,830,846,833,969,1186,1229,1179,1131,811,614,501,358,194,0,0
2017,2017-11-14,Southbound,All Vehicles,117,55,47,68,126,474,1329,1628,1649,1164,910,1035,1003,1129,1328,1472,1614,1692,1480,984,741,605,432,259,0,0
2017,2017-11-14,Northbound,All Vehicles,114,62,42,42,119,360,762,971,1104,910,716,689,760,846,1031,1181,1188,1208,1228,840,628,523,359,226,0,0
2017,2017-11-15,Southbound,All Vehicles,135,62,62,69,128,513,1376,1629,1611,1271,1032,1075,1054,1012,1330,1658,1656,1597,1403,994,753,608,577,379,0,0
2017,2017-11-15,Northbound,All Vehicles,115,62,54,58,116,369,746,1023,1161,952,655,757,820,909,1102,1127,1250,1287,1301,905,598,538,427,273,0,0
2017,2017-11-16,Northbound,All Vehicles,153,75,72,58,140,366,756,1043,1137,881,772,764,744,913,1027,1218,1161,1143,1130,836,610,594,456,262,0,0
2017,2017-11-16,Southbound,All Vehicles,201,88,69,73,127,495,1388,1722,1682,1196,1036,1065,1091,1139,1373,1567,1549,1615,1378,1004,705,710,524,293,0,0
2017,2017-11-17,Northbound,All Vehicles,127,58,57,56,132,342,753,999,1059,849,718,781,882,851,1003,1222,1255,1232,1205,978,735,573,556,436,0,0
2017,2017-11-17,Southbound,All Vehicles,176,80,62,72,126,466,1269,1625,1594,1202,1054,1104,1112,1270,1456,1598,1578,1629,1444,1135,816,731,805,508,0,0
2017,2017-11-18,Northbound,All Vehicles,231,152,105,94,77,256,504,627,855,994,1039,1081,1207,1089,1100,1114,1064,1038,976,848,583,586,643,512,0,0
2017,2017-11-18,Southbound,All Vehicles,335,175,122,96,106,242,629,721,923,1149,1195,1272,1356,1333,1356,1303,1221,1220,1109,899,703,717,727,589,0,0
2017,2017-11-19,Northbound,All Vehicles,319,181,101,86,75,135,241,340,570,811,977,942,935,946,892,1001,984,1056,1034,856,716,558,380,215,0,0
2017,2017-11-19,Southbound,All Vehicles,387,222,154,128,102,155,290,388,615,872,1042,1179,1219,1213,1103,1129,1144,1168,1126,860,779,712,582,330,0,0
2017,2017-11-20,Southbound,All Vehicles,161,82,80,89,130,484,1328,1524,1643,1186,943,927,1000,1042,1280,1517,1538,1608,1324,907,711,600,537,229,0,0
2017,2017-11-20,Northbound,All Vehicles,103,50,33,34,117,362,790,1043,1200,904,863,801,818,772,1005,1179,1183,1222,1139,766,607,482,296,164,0,0
2017,2017-11-21,Southbound,All Vehicles,133,88,77,121,148,495,1336,1617,1703,1157,1030,952,983,1081,1294,1537,1630,1622,1431,1027,745,667,522,332,0,0
2017,2017-11-21,Northbound,All Vehicles,94,53,33,39,103,354,776,1046,1122,915,811,834,788,874,1027,1246,1169,999,1110,819,617,489,687,849,0,0
2017,2017-11-22,Southbound,All Vehicles,170,84,69,107,162,496,1299,1703,1650,1276,1046,992,1040,1121,1266,1550,1615,1642,1478,1045,836,682,512,330,0,0
2017,2017-11-22,Northbound,All Vehicles,469,170,109,170,196,403,721,992,1168,907,771,733,851,924,1017,1144,1193,1189,1224,917,695,529,881,829,0,0
2017,2017-11-23,Northbound,All Vehicles,425,239,181,189,231,377,758,1077,1111,823,769,914,850,919,1011,1176,1052,1185,1128,867,715,601,454,285,0,0
2017,2017-11-23,Southbound,All Vehicles,168,99,60,76,150,511,1321,1668,1712,1289,1158,1070,1013,1142,1321,1523,1739,1683,1318,978,801,716,568,322,0,0
2017,2017-11-24,Southbound,All Vehicles,169,91,65,73,155,491,1344,1560,1566,1369,970,847,846,936,861,472,622,1004,1020,885,832,733,709,523,0,0
2017,2017-11-24,Northbound,All Vehicles,125,72,54,47,134,391,718,1022,1198,864,830,823,896,844,1104,1170,1235,1272,1302,1003,686,652,620,469,0,0
2017,2017-11-25,Southbound,All Vehicles,304,174,112,112,121,299,679,853,995,1187,1316,1134,994,1014,922,1292,1270,1149,1257,1026,748,770,722,627,0,0
2017,2017-11-25,Northbound,All Vehicles,258,147,110,69,87,253,486,629,786,857,978,1041,1089,1080,1048,1189,1064,1101,1042,915,754,623,684,586,0,0
2017,2017-11-26,Southbound,All Vehicles,452,243,145,127,117,157,314,419,616,966,1195,1240,1384,1204,1140,1130,1136,1124,1000,869,772,702,512,284,0,0
2017,2017-11-26,Northbound,All Vehicles,362,189,110,96,67,153,243,330,528,828,820,911,908,826,895,1027,1085,1148,1149,903,804,626,468,314,0,0
2017,2017-11-27,Northbound,All Vehicles,125,67,59,41,125,357,684,1029,1227,975,786,839,882,906,1027,1244,1159,1242,1220,770,595,531,386,205,0,0
2017,2017-11-27,Southbound,All Vehicles,151,77,50,67,137,487,1310,1637,1623,1143,945,981,1007,974,1296,1473,1544,1589,1318,951,610,613,422,232,0,0
2017,2017-11-28,Southbound,All Vehicles,115,71,56,78,150,483,1393,1682,1748,1276,1065,929,1002,1045,1264,1492,1517,1668,1448,1030,780,626,496,241,0,0
2017,2017-11-28,Northbound,All Vehicles,118,66,44,51,121,377,749,1031,1129,853,763,738,846,947,1063,1218,1315,1326,1265,850,685,564,449,244,0,0
2017,2017-11-29,Southbound,All Vehicles,147,71,58,79,128,470,1358,1655,1747,1292,1069,980,1056,1104,1361,1561,1612,1684,1458,1035,758,706,549,275,0,0
2017,2017-11-29,Northbound,All Vehicles,126,60,55,55,132,378,725,1066,1091,850,712,837,825,906,1170,1238,1153,1271,1212,852,699,579,443,275,0,0
2017,2017-11-30,Southbound,All Vehicles,160,82,57,68,127,498,1337,1682,1535,1241,957,1024,1053,1059,1302,1611,1680,1645,1416,1109,813,766,580,342,0,0
2017,2017-11-30,Northbound,All Vehicles,129,75,56,49,122,365,742,1027,953,887,694,834,838,1000,1053,1109,1136,1147,1231,940,702,663,518,294,0,0
2017,2017-12-01,Southbound,All Vehicles,173,87,69,81,135,522,1306,1533,1660,1213,1064,1196,1302,1266,1419,1610,1631,1636,1430,1104,871,822,881,624,0,0
2017,2017-12-01,Northbound,All Vehicles,131,82,56,45,105,404,690,973,1059,797,739,813,999,1050,1070,1132,1156,1325,1228,1061,728,638,569,490,0,0
2017,2017-12-02,Southbound,All Vehicles,362,176,134,128,112,268,624,774,1031,1179,1190,1345,1386,1400,1309,1319,1188,1256,1083,929,653,650,707,536,0,0
2017,2017-12-02,Northbound,All Vehicles,286,147,102,96,71,266,436,611,838,1084,1091,1066,1105,1087,1122,1080,1095,995,986,760,575,607,574,448,0,0
2017,2017-12-03,Southbound,All Vehicles,454,236,154,118,105,190,277,412,670,972,1131,1224,1232,1201,1151,1169,1173,1174,1043,845,760,739,581,306,0,0
2017,2017-12-03,Northbound,All Vehicles,337,186,111,92,65,149,235,311,547,755,842,958,917,855,939,1008,1078,1151,1142,897,795,671,553,328,0,0
2017,2017-12-04,Southbound,All Vehicles,217,97,62,71,120,427,1183,1620,1643,1103,936,996,1000,1043,1212,1460,1471,1475,1157,809,655,554,397,246,0,0
2017,2017-12-04,Northbound,All Vehicles,180,80,48,58,109,290,664,983,1135,885,847,833,776,779,1038,1091,1170,1193,1045,698,575,492,353,216,0,0
2017,2017-12-05,Northbound,All Vehicles,103,50,55,41,105,359,678,1015,1208,991,863,856,898,944,1022,1203,1206,1219,1176,798,652,548,404,254,0,0
2017,2017-12-05,Southbound,All Vehicles,138,77,52,69,119,429,1320,1620,1615,1205,998,975,994,1135,1302,1508,1552,1602,1353,1012,749,671,470,298,0,0
2017,2017-12-06,Northbound,All Vehicles,117,65,60,45,129,363,730,955,1146,925,821,858,930,919,1068,1075,1226,1345,1268,883,685,590,470,264,0,0
2017,2017-12-06,Southbound,All Vehicles,154,77,52,63,126,484,1342,1656,1631,1179,953,1007,1062,1085,1349,1550,1459,1554,1481,982,770,742,537,342,0,0
2017,2017-12-07,Northbound,All Vehicles,154,77,60,55,119,377,736,1024,1138,934,729,842,913,929,1036,1158,1104,1145,1111,948,692,722,538,293,0,0
2017,2017-12-07,Southbound,All Vehicles,160,94,60,81,129,526,1376,1566,1661,1157,767,758,796,834,991,974,1025,1061,946,796,690,617,480,304,0,0
2017,2017-12-08,Southbound,All Vehicles,178,99,64,90,140,484,1387,1574,1592,1242,1082,1006,877,905,1007,627,620,945,1008,839,779,730,723,548,0,0
2017,2017-12-08,Northbound,All Vehicles,164,97,75,48,135,372,670,895,987,813,786,853,874,928,1112,1158,1221,1304,1095,969,792,583,579,439,0,0
2017,2017-12-09,Northbound,All Vehicles,265,138,108,94,96,250,484,606,836,1041,1120,1065,1192,1151,1181,1113,1031,1026,996,910,712,693,669,567,0,0
2017,2017-12-09,Southbound,All Vehicles,352,182,123,122,109,295,687,773,991,1053,1269,1321,1332,1370,1310,1323,1328,1299,1174,994,741,784,812,714,0,0
2017,2017-12-10,Northbound,All Vehicles,386,241,126,88,96,165,237,332,586,808,909,897,943,856,985,1029,1032,1095,1110,939,832,709,587,657,0,0
2017,2017-12-10,Southbound,All Vehicles,461,265,192,145,128,188,285,392,589,935,1087,1081,969,969,872,896,929,859,821,832,830,692,528,313,0,0
2017,2017-12-11,Northbound,All Vehicles,440,192,158,167,278,358,641,938,1209,1052,881,835,754,888,985,1078,1052,1258,1175,842,638,611,798,729,0,0
2017,2017-12-11,Southbound,All Vehicles,144,72,49,81,117,520,1374,1544,1550,1053,890,1017,1053,1044,1313,1628,1740,1659,1445,959,713,663,433,272,0,0
